cycles,instructions,branches,branch_misses,comm,dso,symbol
195604561884,293350732243,42952330463,390183179,"g4run","libG4processes.so","G4CrossSectionDataStore::GetCrossSection"
175189377204,207028804804,28981176445,121210900,"g4run","libG4processes.so","G4NeutronCaptureXS::IsoCrossSection"
164134619837,264222362114,42990467672,508284599,"g4run","libm.so.6","__ieee754_atan2_fma"
151714807639,221460403907,25120253090,155958188,"g4run","g4run","CMSMagneticField::GetFieldValue"
138173616765,220908339869,32124487132,385738406,"g4run","libG4tracking.so","G4SteppingManager::DefinePhysicalStepLength"
133436309466,229550283143,39656743630,408515636,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceAway"
116811883679,129543521425,19515787181,346366412,"g4run","libG4geometry.so","G4VoxelNavigation::LevelLocate"
113993468380,180739472596,24851441134,280835417,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda"
113099186799,159798697417,23450500794,265281704,"g4run","libG4processes.so","G4GammaNuclearXS::GetIsoCrossSection"
97581301571,162103514364,22867265776,217191978,"g4run","libG4processes.so","G4VEmProcess::PostStepGetPhysicalInteractionLength"
94070114271,145737419523,21056083616,158710288,"g4run","libG4processes.so","G4CrossSectionDataStore::GetIsoCrossSection"
82829688837,141115548615,19109549970,218436208,"g4run","libG4geometry.so","G4Navigator::ComputeStep"
82488492918,109763473884,16410548067,232285261,"g4run","libm.so.6","__sincos"
80316380539,117041819743,18728913380,225536725,"g4run","libG4geometry.so","G4TouchableHistory::GetVolume"
78453760788,123015704625,18706276036,207946001,"g4run","libG4processes.so","G4Transportation::AlongStepGetPhysicalInteractionLength"
76449458102,112326957102,12721395041,75436192,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::StepWithError"
75174294920,129690211317,18546153610,252401313,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
74831982180,121469772631,16215285954,98322802,"g4run","libG4processes.so","G4NeutronInelasticXS::IsoCrossSection"
73304201254,109287390803,16261246246,184262037,"g4run","libG4processes.so","G4CrossSectionDataStore::ComputeCrossSection"
72914900284,111566538976,16919931396,251357388,"g4run","libG4tracking.so","G4SteppingManager::InvokePSDIP"
71908764675,120248820800,20507460727,208065300,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceToOneSide"
70985634337,116759036969,13629427137,118662844,"g4run","libG4geometry.so","G4PropagatorInField::ComputeStep"
68837571634,128033680811,22913857563,258452038,"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdges"
66152637737,88503138659,12786796140,200480453,"g4run","libG4clhep.so","CLHEP::MixMaxRng::iterate"
65488422515,95942009974,14297600823,217092040,"g4run","libG4tracking.so","G4SteppingManager::Stepping"
61596944573,131372504483,17732370573,124116591,"g4run","libG4processes.so","G4NeutronElasticXS::GetElementCrossSection"
60558360540,109831421553,15407318005,173041195,"g4run","libG4geometry.so","G4PolyconeSide::Distance"
59991729390,75218005404,12333225780,207004862,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTruePathLengthLimit"
58519568487,84762694059,9973587334,63629643,"g4run","libG4geometry.so","G4Mag_UsualEqRhs::EvaluateRhsGivenB"
57434517191,65944598001,8081355919,151178872,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta"
55689723324,98870147054,13968411432,122955757,"g4run","libG4processes.so","G4VEnergyLossProcess::PostStepGetPhysicalInteractionLength"
55569334085,95435973193,13349351612,135200506,"g4run","libG4processes.so","G4VEnergyLossProcess::ComputeLambdaForScaledEnergy"
55092709189,107974820904,19125636903,164032414,"g4run","libG4geometry.so","G4PolyhedraSide::Distance"
54112405307,76795232861,12562754820,122335806,"g4run","libG4geometry.so","G4NavigationLevel::operator="
53195920137,80418960195,11747978805,193096308,"g4run","libG4geometry.so","G4Navigator::LocateGlobalPointWithinVolume"
49953333616,74204365913,11089456479,168511550,"g4run","libG4processes.so","G4Transportation::PostStepDoIt"
49946974389,79545564612,13217232917,149229842,"g4run","libG4geometry.so","G4VCSGfaceted::Inside"
45579952080,63675378334,9142617639,160459477,"g4run","libG4geometry.so","G4VoxelNavigation::ComputeStep"
45542656870,69679947836,10044551938,137190301,"g4run","libG4processes.so","G4VEnergyLossProcess::AlongStepGetPhysicalInteractionLength"
44064828226,74137239265,12594867957,146368837,"g4run","libG4geometry.so","G4PolyhedraSide::GetPhi"
43428948941,78020395126,13227330107,217726121,"g4run","libG4geometry.so","G4PolyhedraSide::Intersect"
43299833571,60649802836,10011832204,142785326,"g4run","libG4geometry.so","G4Navigator::LocateGlobalPointAndSetup"
41797931249,80099641539,8818819533,72831661,"g4run","libG4track.so","G4ParticleChangeForTransport::UpdateStepForAlongStep"
41221724434,69325542703,11793986277,123631223,"g4run","libG4geometry.so","G4PolyhedraSide::Inside"
41031855495,69180900098,11918041658,132427953,"g4run","libG4geometry.so","G4PolyhedraSide::PhiSegment"
40504151867,71074247108,10141979384,190395062,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone1"
39947175025,70134915248,9018089681,112711990,"g4run","libG4tracking.so","G4SteppingManager::InvokeAlongStepDoItProcs"
39782001629,49790990963,6569129526,205555788,"g4run","libG4processes.so","G4UniversalFluctuation::SampleGlandz"
39038083567,54850959859,7169997249,182595023,"g4run","libG4processes.so","G4VEnergyLossProcess::AlongStepDoIt"
38237134419,66178629779,9204118851,86826530,"g4run","libG4geometry.so","G4NormalNavigation::ComputeStep"
36766602673,64702314976,8242603394,90252677,"g4run","libG4processes.so","G4Transportation::AlongStepDoIt"
36352332562,57702594566,8321031113,89477678,"g4run","libG4processes.so","G4KleinNishinaCompton::SampleSecondaries"
35774105560,62526530181,8888682620,169789246,"g4run","libG4geometry.so","G4PolyconeSide::PointOnCone"
35452365622,43019624402,6065497082,62959821,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetElementCrossSection"
33251816292,57476561980,8545398964,32231199,"g4run","libG4processes.so","G4VProcess::ResetNumberOfInteractionLengthLeft"
33047162681,51131224561,7472115377,111948347,"g4run","libG4tracking.so","G4Step::UpdateTrack"
32901572522,45434689112,7064138270,61552592,"g4run","libG4processes.so","G4ProcessManager::GetAttribute"
31630759348,41841047204,6386702823,94555626,"g4run","libG4geometry.so","G4PolyconeSide::Inside"
31422406247,51946093777,7264612249,80517375,"g4run","libG4processes.so","G4VMscModel::GetTransportMeanFreePath"
30976957193,43654112415,6188235653,101052768,"g4run","libG4geometry.so","G4Region::GetRegionalSteppingAction"
29964270255,41101723058,6988738645,86073075,"g4run","libG4processes.so","G4UrbanMscModel::ComputeGeomPathLength"
29861009333,39105572393,5937288287,80073559,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid"
29505846121,37213456546,5686955948,77733206,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid"
29274906038,42745523978,6479241579,73243618,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::ComputeCrossSectionPerAtom"
27263111028,46062125646,6542968819,132995184,"g4run","libG4geometry.so","G4PolyconeSide::Intersect"
26994314627,36992684661,5506327648,101174745,"g4run","libG4processes.so","G4VEmProcess::PostStepDoIt"
26850453634,37877394191,5204020740,61358938,"g4run","libG4processes.so","G4VProcess::EndTracking"
26754152436,33579748592,4603049786,87065043,"g4run","libG4particles.so","G4IonTable::FindIon"
26269214180,33537330042,5185946228,112935205,"g4run","libG4processes.so","G4PhysicsVector::Value"
25173399014,39252650423,6352065249,88623786,"g4run","libG4geometry.so","G4EnclosingCylinder::MustBeOutside"
25076241627,35572293122,5481398869,74306321,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation"
24083967118,29891319023,3832412487,102416364,"g4run","libG4geometry.so","G4VoxelNavigation::LocateNextVoxel"
23735812335,34087594522,5012884700,84329842,"g4run","libG4processes.so","G4VDiscreteProcess::PostStepGetPhysicalInteractionLength"
23576506675,29103996092,3662953367,40512049,"g4run","libG4geometry.so","G4ChordFinderDelegate<G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> > >::FindNextChord"
22313022883,30380874520,4479325168,83034560,"g4run","libG4geometry.so","G4NavigationLevel::G4NavigationLevel"
22016491044,34537577323,5254322517,58223736,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::boost"
21540610016,41261818847,7195806867,74439721,"g4run","libG4geometry.so","G4PolyPhiFace::Inside"
21201680239,37620695401,6143584427,65223131,"g4run","libG4geometry.so","G4Box::Inside"
21039411612,32879994766,4991414295,53585375,"g4run","libG4clhep.so","CLHEP::(anonymous namespace)::theDefaults"
20926987420,35698978695,5010022840,15587799,"g4run","libG4processes.so","G4GEMProbability::CalcProbability"
20841520038,27495594528,1942826448,84437736,"g4run","libG4processes.so","G4MuPairProductionModel::ComputeDMicroscopicCrossSection"
20658945451,45106071038,2798245634,10172617,"g4run","libG4geometry.so","G4LineSection::Dist"
20356002713,24954959892,3781367904,69369329,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway"
19881203376,30088526821,4529612653,76048816,"g4run","libG4tracking.so","G4SteppingManager::InvokePostStepDoItProcs"
18679701972,25999839618,3928209001,55985357,"g4run","libG4clhep.so","CLHEP::MixMaxRng::generate"
18632375586,25218073371,4231482438,32436557,"g4run","libG4processes.so","G4InuclSpecialFunctions::G4cbrt"
18283241119,29579571019,4860256314,59107785,"g4run","libm.so.6","__atan2"
17955951468,25306913365,3836566357,21127018,"g4run","libG4event.so","G4EventManager::DoProcessing"
17711266662,28802027462,4173665211,41924168,"g4run","libG4processes.so","G4HadronicProcess::GetMeanFreePath"
17229255396,29935355865,5109969946,53039059,"g4run","libG4geometry.so","G4DisplacedSolid::Inside"
17222399683,22982741562,3854811224,111351463,"g4run","libG4processes.so","G4VEnergyLossProcess::PostStepDoIt"
16936649328,23524936536,3948416922,49259991,"g4run","libG4geometry.so","G4NormalNavigation::LevelLocate"
16918721024,29952722394,4815707902,46455358,"g4run","libG4geometry.so","G4LogicalVolume::GetMaterial"
16755415655,29056344650,4120331616,42287480,"g4run","libG4processes.so","G4VMscModel::GetEnergy"
16344444414,19801041817,2681181413,58532762,"g4run","libG4clhep.so","CLHEP::Hep3Vector::rotateUz"
15806033111,27640238777,4300834470,54016887,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceTo"
15796509599,18921343477,2408583412,74534915,"g4run","libG4processes.so","G4Poisson"
15675966460,24557762661,3932104668,21277265,"g4run","libG4processes.so","G4ProcessManager::StartTracking"
15282068408,20704093866,2770419183,36652709,"g4run","libG4processes.so","G4ProcessManager::EndTracking"
14704455536,21090529671,3683392456,22378196,"g4run","libG4tracking.so","G4SteppingManager::SetInitialStep"
14579985286,24734914011,4074479411,41949771,"g4run","libG4geometry.so","G4SubtractionSolid::Inside"
14574737604,25632881400,4367268396,28352798,"g4run","libG4tracking.so","G4Step::InitializeStep"
14446885799,19818553448,2993848447,64090671,"g4run","libG4processes.so","G4VProcess::SubtractNumberOfInteractionLengthLeft"
14306879885,26512963841,1981548904,5084610,"g4run","libG4geometry.so","G4FieldTrack::LoadFromArray"
14214098244,21331152225,3310770833,23822959,"g4run","libG4processes.so","G4VEmProcess::StartTracking"
13978008592,17572696534,2645294851,64287219,"g4run","libG4clhep.so","CLHEP::RandGaussQ::transformQuick"
13944973435,19540450182,3027721389,46591235,"g4run","libG4processes.so","G4VMultipleScattering::AlongStepGetPhysicalInteractionLength"
13883876531,19557680078,3167107107,66420663,"g4run","libG4processes.so","G4InuclParticle::setMomentum"
13834851417,18612925863,3052621023,23742584,"g4run","libG4processes.so","G4HadronElastic::ApplyYourself"
13630728932,17876024954,2722967192,22419019,"g4run","libG4processes.so","G4VCrossSectionDataSet::IsIsoApplicable"
13494430018,22099927885,3530450609,40000326,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetIndex"
13446762758,18115505531,2460224322,72272695,"g4run","libG4processes.so","G4UniversalFluctuation::SampleFluctuations"
13373560952,20948873699,3499858891,44992213,"g4run","libG4particles.so","G4Proton::Definition"
12994760059,19073559096,2726200693,40644037,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::SampleDirection"
12885221356,17262837906,2326750962,58963749,"g4run","libG4track.so","G4ParticleChangeForLoss::UpdateStepForAlongStep"
12547954396,13031864443,1903410977,45771363,"g4run","libG4global.so","G4Physics2DVector::Value"
12514850284,24202995859,2805057394,5776251,"g4run","libm.so.6","__ieee754_pow_fma"
12472048422,16407815300,2441101829,37922368,"g4run","libG4clhep.so","CLHEP::MixMaxRng::MULWU"
12442925853,20163123910,3266476988,47419613,"g4run","libG4processes.so","G4NucleiModel::generateInteractionLength"
12313842747,17590083397,2656386342,35532819,"g4run","libG4geometry.so","G4NavigationHistory::G4NavigationHistory"
11870818922,23567001293,4274105097,50258860,"g4run","libG4geometry.so","G4PolyPhiFace::Distance"
11680653488,18967656072,3173370384,48123223,"g4run","libG4processes.so","G4LorentzConvertor::fillKinematics"
11584877868,17990890832,2994398527,38470828,"g4run","libG4particles.so","G4Neutron::Definition"
11558774818,16770324343,2763323546,32776191,"g4run","libG4track.so","G4StepPoint::operator="
11443505158,15706013678,2435527170,20069107,"g4run","libG4geometry.so","G4FieldManagerStore::ClearAllChordFindersState"
11383723665,12713679028,1877313382,44747821,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleEnergyTransfer"
11302573876,14825053374,2389713243,25752389,"g4run","libG4geometry.so","G4Tubs::Inside"
11218947352,14824442266,1947651757,23316911,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::AdvanceChordLimited"
11086718618,15285698308,2755259003,26733151,"g4run","libG4tracking.so","G4SteppingManager::GetProcessNumber"
10914802503,14084278418,1816341677,30560520,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTheta0"
10913527534,16241795768,2108209324,21880594,"g4run","libG4particles.so","G4ParticleDefinition::GetProcessManager"
10906657535,15781620899,2339960322,22803138,"g4run","libG4geometry.so","G4Tubs::DistanceToOut"
10805653954,17710712830,2691538541,23838877,"g4run","libG4clhep.so","CLHEP::HepRandom::getTheEngine"
10775913741,14481885450,2243454621,47109806,"g4run","libG4particles.so","G4DynamicParticle::Set4Momentum"
10667975481,13905345585,2203177036,40221424,"g4run","libG4geometry.so","G4Navigator::ComputeSafety"
10602055427,15576339709,2297685086,21648467,"g4run","libG4processes.so","G4HadronElasticProcess::PostStepDoIt"
9921761834,13901872643,2133740424,29985840,"g4run","libG4geometry.so","G4Tubs::DistanceToOut"
9918557224,13093731776,518474531,765580,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::HadrNucDifferCrSec"
9875877296,11571616702,1863258129,30388771,"g4run","libG4event.so","G4StackManager::PushOneTrack"
9798444566,12259171400,1652506102,37336638,"g4run","libG4clhep.so","CLHEP::MixMaxRng::flatArray"
9755613915,16319522632,1893372172,29876779,"g4run","libG4processes.so","G4VMultipleScattering::AlongStepDoIt"
9565994711,17522963904,2540770706,12658135,"g4run","libG4track.so","G4Track::~G4Track"
9536993489,11940560972,2194994649,14874820,"g4run","libG4processes.so","G4Transportation::StartTracking"
9525915949,15176707837,2744222889,34858708,"g4run","libG4processes.so","G4LorentzConvertor::setBullet"
9490806893,13085325988,1918835703,32670109,"g4run","libG4processes.so","G4LivermorePhotoElectricModel::SampleSecondaries"
9423032561,14394171685,1821120351,36692261,"g4run","libG4geometry.so","G4MultiLevelLocator::EstimateIntersectionPoint"
9368229734,10428145515,1810190007,14296488,"g4run","libG4geometry.so","G4PropagatorInField::ClearPropagatorState"
9326262179,12067309392,2172467777,25621803,"g4run","libG4geometry.so","G4PropagatorInField::FindAndSetFieldManager"
9315457672,15946162379,2771076876,30660147,"g4run","libG4geometry.so","G4PolyhedraSide::ClosestPhiSegment"
9240573762,15788177681,1795421638,7536042,"g4run","g4run","ffunkti"
9212853328,11513503999,2104423561,12548331,"g4run","libG4geometry.so","G4FieldManagerStore::GetInstance"
8981227041,12207058377,855035228,3417920,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord"
8949948702,12650809547,1939519198,10825270,"g4run","libG4event.so","G4StackManager::PopNextTrack"
8940599942,12497358788,2087005286,32403585,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
8725967561,12577476802,2148500226,34349390,"g4run","libstdc++.so.6.0.30","__dynamic_cast"
8715226984,14647239566,2258092500,11160487,"g4run","libG4processes.so","G4VMultipleScattering::StartTracking"
8608845472,10707990578,1523523917,29790359,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::CalculateCrossSection"
8392651591,11841436348,1889015356,26986516,"g4run","libG4clhep.so","CLHEP::operator/"
8331478613,11772852492,1725229864,13644531,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::IsElementApplicable"
8322997416,14846665436,2534829719,43496118,"g4run","libG4geometry.so","G4PolyPhiFace::Intersect"
8193819587,11115013456,1321947125,25783776,"g4run","libG4processes.so","G4UrbanMscModel::SampleScattering"
8177423570,9861613953,1797575506,19496294,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::GetEquationOfMotion"
8139196377,12214548308,2145744380,6658847,"g4run","libG4geometry.so","G4Navigator::ResetHierarchyAndLocate"
8003099911,12956043678,2034602100,25915091,"g4run","libG4geometry.so","G4Polyhedra::Inside"
7866859387,11847462262,1929878487,14784393,"g4run","libG4processes.so","G4NucleiModel::generateInteractionPartners"
7844014959,11782814251,1768674516,20716943,"g4run","libG4processes.so","G4CascadeCheckBalance::collide"
7767083908,10075306658,1619765323,21445386,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::boostVector"
7766033675,13302970715,2099485572,37950360,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToOut"
7749131987,10577854953,1636246584,19472558,"g4run","libG4processes.so","G4GammaNuclearXS::IsIsoApplicable"
7734405865,10076306384,1834199338,18845309,"g4run","libG4geometry.so","G4FieldManager::ConfigureForTrack"
7632782168,11525831210,1828366582,18493777,"g4run","libG4particles.so","G4DynamicParticle::~G4DynamicParticle"
7473242225,11180123275,1372302412,20079783,"g4run","libG4processes.so","G4WentzelOKandVIxSection::ComputeTransportCrossSectionPerAtom"
7410683211,11782480515,1745524794,15997086,"g4run","libG4processes.so","G4CrossSectionDataStore::SampleZandA"
7346737047,9607289668,1563975117,14509832,"g4run","libG4processes.so","G4LorentzConvertor::toTheCenterOfMass"
7327301414,11981691926,1768830061,26835835,"g4run","libG4geometry.so","G4VoxelNavigation::ComputeVoxelSafety"
7310784585,9494438831,1093980311,11743494,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::QuickAdvance"
7230695594,6818433219,671446904,28585272,"g4run","libG4processes.so","G4UrbanMscModel::SampleDisplacement"
7158616924,11780217180,1649265919,38860738,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone2"
7146431727,9236036100,1335181775,21171014,"g4run","libG4clhep.so","CLHEP::MixMaxRng::modadd"
7140547983,9783385093,1460137764,29920621,"g4run","libG4track.so","G4Track::G4Track"
7127772871,11251556015,1603995466,42510205,"g4run","libG4processes.so","G4LorentzConvertor::getKinEnergyInTheTRS"
7103776756,7465202848,1142520122,32100459,"g4run","libm.so.6","__ieee754_log_fma"
6918215577,10862054359,1688346531,8753782,"g4run","libG4processes.so","G4VEnergyLossProcess::StartTracking"
6817065151,9436970511,1486787909,18848485,"g4run","libG4particles.so","G4DynamicParticle::G4DynamicParticle"
6803898247,7047371153,990797404,21868442,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering"
6797938322,12629590124,1756995877,15256886,"g4run","libG4processes.so","G4Transportation::PostStepGetPhysicalInteractionLength"
6599796359,7185070811,1301450514,9710515,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
6444523171,10547270225,1464555507,8910763,"g4run","libG4processes.so","G4HadProjectile::InitialiseLocal"
6431041010,8882067310,1363598441,18764986,"g4run","libG4geometry.so","G4TouchableHistory::G4TouchableHistory"
6385436885,9797202003,1384500296,16554663,"g4run","libG4geometry.so","G4Trap::DistanceToOut"
6384279277,9276026827,1501603281,16898458,"g4run","libG4processes.so","G4CascadeChannelTables::FindTable"
6359819382,6782875402,1052868876,35557553,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleSecondaries"
6347461856,8549486643,1353969974,20025808,"g4run","libG4processes.so","G4PhysicsVector::Value"
6344000253,7259057968,1046122116,26273089,"g4run","libG4processes.so","G4RayleighAngularGenerator::SampleDirection"
6201649856,7877447117,1234089945,6736534,"g4run","libG4track.so","G4ParticleChange::UpdateStepForPostStep"
6106322538,9536227534,1366775184,19010183,"g4run","libG4track.so","G4ParticleChangeForTransport::UpdateStepForPostStep"
6018692517,10530377382,1488894351,12589023,"g4run","libG4particles.so","G4NucleiProperties::GetNuclearMass"
5996482355,9472322658,1779937288,30088857,"g4run","libG4processes.so","G4EquilibriumEvaporator::deExcite"
5959406958,8261350687,1393786237,23823100,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__si_class_type_info::__do_dyncast"
5950409325,8703218037,1311467071,24842276,"g4run","libG4geometry.so","G4VPhysicalVolume::GetRotation"
5903444823,7643184738,931543615,31421426,"g4run","libG4processes.so","G4CascadeInterpolator<30>::getBin"
5811026286,8467491157,1100961633,30318806,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
5801624875,8717633317,1436916547,20453560,"g4run","libG4processes.so","G4InuclElementaryParticle::type"
5772910479,8016226137,1207468662,20972182,"g4run","libG4track.so","G4ParticleChangeForGamma::UpdateStepForPostStep"
5726526738,7531256779,1185259194,11820098,"g4run","libG4processes.so","G4VProcess::StartTracking"
5716276307,7454883206,999584082,5902720,"g4run","libG4processes.so","G4NeutronCaptureXS::GetIsoCrossSection"
5708780303,6968891603,1084125878,19355051,"g4run","libG4geometry.so","G4PVPlacement::GetCopyNo"
5686813220,9301683001,1248462574,29246925,"g4run","libG4geometry.so","G4PolyconeSide::Normal"
5667659436,8559037248,1281918717,14876559,"g4run","libG4processes.so","G4VEmModel::CrossSectionPerVolume"
5656672970,9888716500,1645416700,28666510,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn"
5599169529,5325619675,789484125,35694637,"g4run","libG4processes.so","G4ModifiedTsai::SampleCosTheta"
5597921196,6331772033,978366186,26818556,"g4run","libG4processes.so","G4ChipsNeutronElasticXS::GetChipsCrossSection"
5592919050,7241057254,1126794396,23536162,"g4run","libG4track.so","G4VParticleChange::AddSecondary"
5591323370,8315559421,1608211131,25443554,"g4run","libG4processes.so","G4InuclSpecialFunctions::generateWithRandomAngles"
5551141913,9842621515,1491123427,13561020,"g4run","libG4processes.so","G4CollisionOutput::getTotalOutputMomentum"
5498989528,8192825293,1254982728,15078933,"g4run","libG4processes.so","G4NucleiModel::boundaryTransition"
5466719927,9273937790,1215881609,5698515,"g4run","libm.so.6","__ieee754_exp_fma"
5431169169,9805542973,1574188072,8504917,"g4run","libG4processes.so","G4CascadParticle::getPathToTheNextZone"
5370773766,6634325429,1152076586,6655028,"g4run","libm.so.6","__ieee754_acos_fma"
5355103533,9395393945,1250401224,21243631,"g4run","libG4processes.so","G4PhysicsVector::Value"
5329767724,7402169548,595653401,13888937,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralWoodsSaxon"
5328630120,8758683891,1266591467,17216518,"g4run","libG4geometry.so","G4Tubs::DistanceToIn"
5316885740,8818088249,1292611930,6750716,"g4run","libG4processes.so","G4UrbanMscModel::StartTracking"
5309815340,7194659694,969140016,21100095,"g4run","libG4processes.so","G4WentzelVIModel::SampleScattering"
5269569616,6813770946,1135725436,7345373,"g4run","libG4particles.so","G4ParticleDefinition::GetTrackingManager"
5237693305,6100933257,954175500,14965877,"g4run","libG4geometry.so","G4Trap::Inside"
5195382237,5985424341,846745369,9098364,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
5119449675,7696781506,1267384381,17115656,"g4run","libG4tracking.so","G4VSteppingVerbose::SetSilent"
5109533654,7306299930,1033430163,27491228,"g4run","libG4geometry.so","G4NavigationHistory::NewLevel"
5105101384,6980823146,1110152911,12631151,"g4run","libG4tracking.so","G4TrackingManager::ProcessOneTrack"
5042213156,6181304554,934173820,15464545,"g4run","libG4event.so","G4EventManager::StackTracks"
4984235375,8996815824,1387460429,15196082,"g4run","libG4geometry.so","G4UnionSolid::Inside"
4931226360,7293965242,1176577584,17913072,"g4run","libc.so.6","__strcmp_avx2"
4921147157,5187714675,784852734,18797828,"g4run","libG4processes.so","G4EmElementSelector::SelectRandomAtom"
4890378853,7871176691,1038020553,5513013,"g4run","libG4processes.so","G4NeutronInelasticXS::IsIsoApplicable"
4876487940,5107463433,745650535,19941699,"g4run","libG4global.so","std::__lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>"
4839136159,7016250230,1052470462,11768209,"g4run","libG4processes.so","G4NucleiModel::generateParticleFate"
4791106603,8684514984,1238815660,21753991,"g4run","libG4geometry.so","G4Box::DistanceToIn"
4769831100,6477359558,430605205,1959294,"g4run","libG4geometry.so","field_utils::absoluteError"
4731516737,7522484351,1202558958,17540447,"g4run","libG4processes.so","G4NeutronKiller::PostStepGetPhysicalInteractionLength"
4708983656,6159143032,817213474,6945742,"g4run","libG4processes.so","G4NeutronCaptureXS::IsIsoApplicable"
4704940154,7336402400,1248523514,19455817,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition"
4632514957,6793829335,1050215247,18870302,"g4run","libG4geometry.so","G4Tubs::DistanceToIn"
4499937328,7326361908,1023317435,8804539,"g4run","libG4geometry.so","G4PVPlacement::GetRegularStructureId"
4486380092,8354599709,1133361365,12545130,"g4run","libG4processes.so","G4VMscModel::GetDEDX"
4466293947,6889728882,949285677,9931482,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToOut"
4435700509,8081543781,1200528145,11909102,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelHeader"
4402580529,7030668395,1303472194,7237826,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<11, 19>::GetCosTheta"
4385552515,6786322359,1011587594,12958139,"g4run","libG4geometry.so","G4Trap::DistanceToOut"
4362046483,7349600300,1122589006,12384524,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass"
4352331641,6493562468,1034585532,14652583,"g4run","libG4particles.so","G4DynamicParticle::operator="
4330279263,3931794086,656422594,31057915,"g4run","libG4processes.so","G4UrbanMscModel::ComputeCrossSectionPerAtom"
4322755824,10188551272,1652208649,3761647,"g4run","libG4geometry.so","G4Region::BelongsTo"
4313932497,5306532762,970061997,10808436,"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack"
4308242522,8499971573,1117544973,8574447,"g4run","libG4processes.so","G4VMscModel::GetRange"
4285785235,8865202395,1222582490,7626112,"g4run","libG4processes.so","G4NeutronElasticXS::IsIsoApplicable"
4265228273,5784714635,1009558686,11183727,"g4run","libG4processes.so","G4LorentzConvertor::setTarget"
4231893943,6520651809,1013694474,6570956,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OnStartTracking"
4227647423,5242197040,796926204,26366859,"g4run","libG4track.so","G4ParticleChangeForLoss::UpdateStepForPostStep"
4125646175,7137655942,1160273582,17876506,"g4run","libG4geometry.so","G4VCSGfaceted::SurfaceNormal"
4077242573,5242275142,798478387,12227742,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupTarget"
4074706601,6793415928,1188874622,11821858,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXscNS"
4069410445,5416540330,977982783,6954366,"g4run","libG4geometry.so","G4Navigator::SetupHierarchy"
